"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03075099999","1934-04-04","58.458889","-3.093056","38.4","WICK, UK","  41.0"," 4","  39.2"," 4","1017.3"," 4","999.9"," 0"," 10.9"," 4"," 27.7"," 4"," 36.9","999.9","  46.0"," ","  39.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-05","58.458889","-3.093056","38.4","WICK, UK","  39.7"," 4","  31.7"," 4","1018.1"," 4","999.9"," 0"," 12.4"," 4"," 27.1"," 4"," 36.9","999.9","  43.0"," ","  36.0"," ","99.99"," ","999.9","011000"
"03075099999","1934-04-06","58.458889","-3.093056","38.4","WICK, UK","  39.4"," 4","  34.7"," 4","1010.0"," 4","999.9"," 0"," 12.4"," 4"," 22.7"," 4"," 29.9","999.9","  42.1"," ","  32.0"," ","99.99"," ","999.9","011000"
"03075099999","1934-04-07","58.458889","-3.093056","38.4","WICK, UK","  36.3"," 4","  34.5"," 4","1000.4"," 4","999.9"," 0","  5.0"," 4"," 13.7"," 4"," 23.9","999.9","  42.1"," ","  33.1","*","99.99"," ","999.9","011100"
"03075099999","1934-04-08","58.458889","-3.093056","38.4","WICK, UK","  37.3"," 4","  36.2"," 4","1001.1"," 4","999.9"," 0","  7.8"," 4"," 31.7"," 4"," 43.9","999.9","  39.0","*","  30.0"," ","99.99"," ","999.9","011000"
"03075099999","1934-04-09","58.458889","-3.093056","38.4","WICK, UK","  37.8"," 4","  31.5"," 4","1013.1"," 4","999.9"," 0"," 10.9"," 4"," 27.5"," 4"," 36.9","999.9","  39.9"," ","  34.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-10","58.458889","-3.093056","38.4","WICK, UK","  39.2"," 4","  30.3"," 4","1015.8"," 4","999.9"," 0"," 12.4"," 4"," 23.9"," 4"," 23.9","999.9","  39.9"," ","  36.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-11","58.458889","-3.093056","38.4","WICK, UK","  38.5"," 4","  37.5"," 4","1012.8"," 4","999.9"," 0"," 10.9"," 4"," 31.9"," 4"," 36.9","999.9","  41.0"," ","  35.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-12","58.458889","-3.093056","38.4","WICK, UK","  39.7"," 4","  37.3"," 4","1010.9"," 4","999.9"," 0","  9.3"," 4"," 36.9"," 4"," 36.9","999.9","  41.0"," ","  35.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-13","58.458889","-3.093056","38.4","WICK, UK","  43.5"," 4","  41.7"," 4","1006.8"," 4","999.9"," 0","  7.8"," 4"," 19.0"," 4"," 36.9","999.9","  48.9","*","  37.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-14","58.458889","-3.093056","38.4","WICK, UK","  45.5"," 4","  44.5"," 4","1003.7"," 4","999.9"," 0","  6.2"," 4"," 19.7"," 4"," 23.9","999.9","  50.0"," ","  44.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-15","58.458889","-3.093056","38.4","WICK, UK","  46.5"," 4","  45.5"," 4","1002.2"," 4","999.9"," 0","  7.8"," 4"," 17.0"," 4"," 23.9","999.9","  46.9","*","  44.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-16","58.458889","-3.093056","38.4","WICK, UK","  52.5"," 4","  46.5"," 4","1000.9"," 4","999.9"," 0"," 12.4"," 4"," 24.5"," 4"," 36.9","999.9","  59.0","*","  46.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-04-17","58.458889","-3.093056","38.4","WICK, UK","  49.0"," 4","  47.3"," 4","1003.1"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  60.1"," ","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-04-18","58.458889","-3.093056","38.4","WICK, UK","  45.0"," 4","  44.0"," 4"," 996.3"," 4","999.9"," 0","  4.4"," 4","  4.5"," 4","  8.9","999.9","  55.0"," ","  44.1"," ","99.99"," ","999.9","110000"
"03075099999","1934-04-19","58.458889","-3.093056","38.4","WICK, UK","  42.5"," 4","  41.5"," 4","1000.0"," 4","999.9"," 0","  9.9"," 4","  8.0"," 4","  8.9","999.9","  46.9"," ","  41.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-20","58.458889","-3.093056","38.4","WICK, UK","  42.2"," 4","  39.7"," 4","1005.4"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4"," 13.0","999.9","  46.9","*","  34.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-21","58.458889","-3.093056","38.4","WICK, UK","  46.5"," 4","  43.2"," 4"," 994.5"," 4","999.9"," 0"," 12.4"," 4"," 10.3"," 4"," 18.1","999.9","  48.0"," ","  39.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-04-22","58.458889","-3.093056","38.4","WICK, UK","  44.8"," 4","  41.5"," 4"," 998.5"," 4","999.9"," 0"," 12.4"," 4","  9.0"," 4"," 13.0","999.9","  51.1"," ","  39.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-23","58.458889","-3.093056","38.4","WICK, UK","  39.7"," 4","  36.5"," 4"," 997.8"," 4","999.9"," 0"," 10.9"," 4","  8.0"," 4","  8.9","999.9","  48.9"," ","  37.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-24","58.458889","-3.093056","38.4","WICK, UK","  42.3"," 4","  38.3"," 4"," 987.6"," 4","999.9"," 0"," 10.9"," 4"," 10.0"," 4"," 13.0","999.9","  46.0"," ","  37.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-25","58.458889","-3.093056","38.4","WICK, UK","  41.2"," 4","  37.2"," 4"," 991.7"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  45.0"," ","  33.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-04-26","58.458889","-3.093056","38.4","WICK, UK","  43.5"," 4","  40.2"," 4"," 999.2"," 4","999.9"," 0"," 10.9"," 4"," 10.0"," 4"," 13.0","999.9","  46.0"," ","  37.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-04-27","58.458889","-3.093056","38.4","WICK, UK","  42.8"," 4","  36.3"," 4","1012.3"," 4","999.9"," 0"," 12.4"," 4"," 14.5"," 4"," 18.1","999.9","  46.9"," ","  37.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-04-28","58.458889","-3.093056","38.4","WICK, UK","  41.9"," 4","  36.3"," 4","1024.3"," 4","999.9"," 0"," 12.4"," 4","  5.2"," 4","  8.9","999.9","  46.0"," ","  36.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-04-29","58.458889","-3.093056","38.4","WICK, UK","  43.5"," 4","  41.0"," 4","1022.4"," 4","999.9"," 0"," 12.4"," 4","  4.5"," 4","  8.9","999.9","  46.0","*","  28.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-04-30","58.458889","-3.093056","38.4","WICK, UK","  45.5"," 4","  42.0"," 4","1018.6"," 4","999.9"," 0"," 10.9"," 4","  8.0"," 4","  8.9","999.9","  54.0","*","  33.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-01","58.458889","-3.093056","38.4","WICK, UK","  49.2"," 4","  46.0"," 4","1005.6"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  57.0"," ","  46.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-02","58.458889","-3.093056","38.4","WICK, UK","  50.3"," 4","  39.5"," 4","1007.9"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4","  8.9","999.9","  55.9","*","  42.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-03","58.458889","-3.093056","38.4","WICK, UK","  46.5"," 4","  43.2"," 4","1016.0"," 4","999.9"," 0"," 12.4"," 4","  3.5"," 4","  5.1","999.9","  57.9"," ","  39.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-04","58.458889","-3.093056","38.4","WICK, UK","  47.0"," 4","  43.8"," 4","1009.1"," 4","999.9"," 0"," 12.4"," 4","  7.2"," 4"," 13.0","999.9","  50.0"," ","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-05","58.458889","-3.093056","38.4","WICK, UK","  46.8"," 4","  44.2"," 4"," 995.6"," 4","999.9"," 0","  4.7"," 4","  6.2"," 4","  8.9","999.9","  51.1"," ","  42.1"," "," 0.00","I","999.9","100000"
"03075099999","1934-05-06","58.458889","-3.093056","38.4","WICK, UK","  45.5"," 4","  41.5"," 4","9999.9"," 0","999.9"," 0","  9.3"," 4"," 25.0"," 4"," 36.9","999.9","  54.0"," ","  42.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-07","58.458889","-3.093056","38.4","WICK, UK","  51.0"," 4","  44.5"," 4","1006.3"," 4","999.9"," 0","  9.3"," 4"," 25.2"," 4"," 36.9","999.9","  55.9","*","  44.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-08","58.458889","-3.093056","38.4","WICK, UK","  48.0"," 4","  46.3"," 4","1017.1"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  57.9"," ","  42.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-09","58.458889","-3.093056","38.4","WICK, UK","  52.2"," 4","  49.7"," 4","1018.3"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  57.9","*","  46.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-10","58.458889","-3.093056","38.4","WICK, UK","  55.0"," 4","  50.8"," 4","1025.0"," 4","999.9"," 0"," 17.1"," 4"," 10.0"," 4"," 13.0","999.9","  60.1"," ","  50.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-11","58.458889","-3.093056","38.4","WICK, UK","  52.5"," 4","  49.8"," 4","1026.2"," 4","999.9"," 0"," 12.4"," 4","  7.2"," 4"," 13.0","999.9","  64.0","*","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-12","58.458889","-3.093056","38.4","WICK, UK","  47.5"," 4","  42.3"," 4","1022.7"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  64.0"," ","  44.1"," ","99.99"," ","999.9","010100"
"03075099999","1934-05-13","58.458889","-3.093056","38.4","WICK, UK","  46.0"," 4","  44.2"," 4","1006.1"," 4","999.9"," 0"," 12.4"," 4"," 12.0"," 4"," 13.0","999.9","  52.0"," ","  39.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-14","58.458889","-3.093056","38.4","WICK, UK","  41.0"," 4","  39.2"," 4","1005.7"," 4","999.9"," 0","  9.3"," 4"," 33.4"," 4"," 36.9","999.9","  52.0"," ","  35.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-15","58.458889","-3.093056","38.4","WICK, UK","  40.1"," 4","  39.0"," 4","1006.5"," 4","999.9"," 0"," 10.9"," 4","  7.0"," 4"," 13.0","999.9","  46.0"," ","  35.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-16","58.458889","-3.093056","38.4","WICK, UK","  42.0"," 4","  38.0"," 4"," 995.0"," 4","999.9"," 0"," 10.9"," 4"," 22.0"," 4"," 36.9","999.9","  46.0","*","  34.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-17","58.458889","-3.093056","38.4","WICK, UK","  41.2"," 4","  35.2"," 4"," 992.3"," 4","999.9"," 0"," 12.4"," 4"," 13.5"," 4"," 18.1","999.9","  46.9","*","  32.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-19","58.458889","-3.093056","38.4","WICK, UK","  43.5"," 4","  41.8"," 4","1004.6"," 4","999.9"," 0"," 10.9"," 4","  9.5"," 4"," 18.1","999.9","  50.0"," ","  33.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-20","58.458889","-3.093056","38.4","WICK, UK","  48.1"," 4","  47.0"," 4","1004.9"," 4","999.9"," 0"," 12.4"," 4","  9.0"," 4"," 13.0","999.9","  53.1","*","  39.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-21","58.458889","-3.093056","38.4","WICK, UK","  51.8"," 4","  49.3"," 4","1002.7"," 4","999.9"," 0"," 12.4"," 4"," 16.4"," 4"," 23.9","999.9","  57.0","*","  42.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-22","58.458889","-3.093056","38.4","WICK, UK","  50.8"," 4","  47.5"," 4","1015.0"," 4","999.9"," 0"," 12.4"," 4"," 10.0"," 4"," 13.0","999.9","  59.0"," ","  46.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-23","58.458889","-3.093056","38.4","WICK, UK","  46.5"," 4","  44.7"," 4","1023.9"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  55.9"," ","  33.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-24","58.458889","-3.093056","38.4","WICK, UK","  46.5"," 4","  43.0"," 4","1022.9"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  53.1"," ","  39.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-25","58.458889","-3.093056","38.4","WICK, UK","  42.8"," 4","  37.8"," 4","1022.1"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  53.1"," ","  36.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-26","58.458889","-3.093056","38.4","WICK, UK","  43.7"," 4","  40.5"," 4","1024.8"," 4","999.9"," 0"," 12.4"," 4"," 10.3"," 4"," 18.1","999.9","  50.0","*","  30.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-27","58.458889","-3.093056","38.4","WICK, UK","  49.7"," 4","  48.8"," 4","1017.6"," 4","999.9"," 0","  6.2"," 4"," 14.8"," 4"," 18.1","999.9","  52.0","*","  44.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-28","58.458889","-3.093056","38.4","WICK, UK","  49.7"," 4","  47.3"," 4","1018.6"," 4","999.9"," 0","  9.3"," 4"," 12.0"," 4"," 13.0","999.9","  53.1"," ","  46.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-29","58.458889","-3.093056","38.4","WICK, UK","  50.3"," 4","  49.2"," 4","1020.6"," 4","999.9"," 0"," 15.5"," 4","  4.3"," 4","  5.1","999.9","  54.0"," ","  46.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-05-30","58.458889","-3.093056","38.4","WICK, UK","  50.0"," 4","  49.0"," 4","1020.7"," 4","999.9"," 0"," 10.9"," 4","  5.2"," 4","  8.9","999.9","  55.9"," ","  42.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-05-31","58.458889","-3.093056","38.4","WICK, UK","  52.2"," 4","  51.3"," 4","1018.0"," 4","999.9"," 0","  6.8"," 4","  8.0"," 4","  8.9","999.9","  55.9","*","  46.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-01","58.458889","-3.093056","38.4","WICK, UK","  51.0"," 4","  50.0"," 4","1022.7"," 4","999.9"," 0","  7.9"," 4","  8.0"," 4","  8.9","999.9","  59.0"," ","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-02","58.458889","-3.093056","38.4","WICK, UK","  47.5"," 4","  46.5"," 4","1030.5"," 4","999.9"," 0"," 12.4"," 4","  5.1"," 4","  5.1","999.9","  57.9"," ","  37.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-03","58.458889","-3.093056","38.4","WICK, UK","  48.7"," 4","  47.8"," 4","1030.8"," 4","999.9"," 0"," 12.4"," 4","  5.4"," 4","  8.9","999.9","  54.0","*","  37.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-04","58.458889","-3.093056","38.4","WICK, UK","  49.7"," 4","  48.8"," 4","1025.0"," 4","999.9"," 0"," 12.4"," 4","  8.2"," 4"," 13.0","999.9","  55.9"," ","  46.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-05","58.458889","-3.093056","38.4","WICK, UK","  47.8"," 4","  46.0"," 4","1023.4"," 4","999.9"," 0","  8.4"," 4"," 12.0"," 4"," 13.0","999.9","  54.0"," ","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-06","58.458889","-3.093056","38.4","WICK, UK","  50.5"," 4","  46.0"," 4","1021.7"," 4","999.9"," 0"," 10.9"," 4"," 11.0"," 4"," 13.0","999.9","  55.0","*","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-07","58.458889","-3.093056","38.4","WICK, UK","  49.3"," 4","  47.4"," 4","1021.2"," 4","999.9"," 0","  9.3"," 4","  8.0"," 4","  8.9","999.9","  57.0"," ","  46.9"," "," 0.00","I","999.9","100000"
"03075099999","1934-06-08","58.458889","-3.093056","38.4","WICK, UK","  49.7"," 4","  48.7"," 4","1023.9"," 4","999.9"," 0","  3.1"," 4","  5.1"," 4","  5.1","999.9","  54.0"," ","  48.0"," "," 0.00","I","999.9","100000"
"03075099999","1934-06-09","58.458889","-3.093056","38.4","WICK, UK","  50.8"," 4","  48.2"," 4","1024.9"," 4","999.9"," 0","  6.2"," 4","  5.2"," 4","  8.9","999.9","  53.1","*","  46.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-10","58.458889","-3.093056","38.4","WICK, UK","  47.3"," 4","  46.2"," 4","1023.2"," 4","999.9"," 0","  0.0"," 4","  2.7"," 4","  5.1","999.9","  55.0"," ","  45.0"," "," 0.00","I","999.9","100000"
"03075099999","1934-06-11","58.458889","-3.093056","38.4","WICK, UK","  49.2"," 4","  45.0"," 4","1021.9"," 4","999.9"," 0","  7.8"," 4","  8.0"," 4","  8.9","999.9","  53.1","*","  44.1"," "," 0.00","I","999.9","100000"
"03075099999","1934-06-12","58.458889","-3.093056","38.4","WICK, UK","  47.8"," 4","  44.5"," 4","1021.0"," 4","999.9"," 0"," 10.9"," 4","  4.3"," 4","  5.1","999.9","  53.1"," ","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-13","58.458889","-3.093056","38.4","WICK, UK","  51.0"," 4","  50.0"," 4","1013.6"," 4","999.9"," 0","  4.7"," 4","  2.7"," 4","  5.1","999.9","  53.1","*","  42.1"," "," 0.00","I","999.9","100000"
"03075099999","1934-06-14","58.458889","-3.093056","38.4","WICK, UK","  49.5"," 4","  45.3"," 4","1019.7"," 4","999.9"," 0"," 10.9"," 4","  8.9"," 4","  8.9","999.9","  55.0"," ","  48.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-06-15","58.458889","-3.093056","38.4","WICK, UK","  51.3"," 4","  49.5"," 4","1019.2"," 4","999.9"," 0","  6.8"," 4"," 10.0"," 4"," 13.0","999.9","  52.0"," ","  48.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-06-16","58.458889","-3.093056","38.4","WICK, UK","  57.2"," 4","  56.3"," 4","1016.5"," 4","999.9"," 0","  6.8"," 4","  5.2"," 4","  8.9","999.9","  59.0","*","  51.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-17","58.458889","-3.093056","38.4","WICK, UK","  54.5"," 4","  53.5"," 4","1014.4"," 4","999.9"," 0","  6.2"," 4","  3.5"," 4","  5.1","999.9","  62.1"," ","  52.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-06-18","58.458889","-3.093056","38.4","WICK, UK","  54.5"," 4","  52.0"," 4","1014.0"," 4","999.9"," 0"," 12.4"," 4","  5.1"," 4","  5.1","999.9","  61.0"," ","  51.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-19","58.458889","-3.093056","38.4","WICK, UK","  56.0"," 4","  51.5"," 4"," 997.9"," 4","999.9"," 0","  8.4"," 4","  7.0"," 4","  8.9","999.9","  61.0"," ","  52.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-06-20","58.458889","-3.093056","38.4","WICK, UK","  49.2"," 4","  44.0"," 4","1004.6"," 4","999.9"," 0"," 10.9"," 4"," 17.0"," 4"," 23.9","999.9","  61.0"," ","  48.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-06-21","58.458889","-3.093056","38.4","WICK, UK","  45.5"," 4","  42.0"," 4","1006.6"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  52.0"," ","  39.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-06-22","58.458889","-3.093056","38.4","WICK, UK","  49.0"," 4","  41.0"," 4","1005.9"," 4","999.9"," 0"," 12.4"," 4"," 14.3"," 4"," 18.1","999.9","  51.1","*","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-23","58.458889","-3.093056","38.4","WICK, UK","  48.2"," 4","  39.8"," 4","1019.9"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  52.0","*","  37.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-24","58.458889","-3.093056","38.4","WICK, UK","  50.3"," 4","  43.2"," 4","1020.7"," 4","999.9"," 0"," 12.4"," 4","  9.0"," 4"," 13.0","999.9","  53.1"," ","  46.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-25","58.458889","-3.093056","38.4","WICK, UK","  51.7"," 4","  47.8"," 4","1016.5"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4","  8.9","999.9","  54.0","*","  48.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-26","58.458889","-3.093056","38.4","WICK, UK","  53.5"," 4","  51.8"," 4","1010.4"," 4","999.9"," 0","  6.2"," 4","  5.1"," 4","  5.1","999.9","  55.0"," ","  48.9"," "," 0.00","I","999.9","100000"
"03075099999","1934-06-27","58.458889","-3.093056","38.4","WICK, UK","  57.5"," 4","  52.2"," 4","1007.3"," 4","999.9"," 0"," 10.9"," 4","  8.0"," 4","  8.9","999.9","  62.1","*","  52.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-06-28","58.458889","-3.093056","38.4","WICK, UK","  54.5"," 4","  52.0"," 4","1015.0"," 4","999.9"," 0","  9.3"," 4","  6.0"," 4","  8.9","999.9","  62.1"," ","  51.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-29","58.458889","-3.093056","38.4","WICK, UK","  55.3"," 4","  52.5"," 4","1024.0"," 4","999.9"," 0"," 12.4"," 4","  2.7"," 4","  5.1","999.9","  59.0"," ","  45.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-06-30","58.458889","-3.093056","38.4","WICK, UK","  57.5"," 4","  51.3"," 4","1025.2"," 4","999.9"," 0"," 10.9"," 4","  5.2"," 4","  8.9","999.9","  61.0"," ","  54.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-07-01","58.458889","-3.093056","38.4","WICK, UK","  56.0"," 4","  54.1"," 4","1022.8"," 4","999.9"," 0"," 10.9"," 4","  5.2"," 4","  8.9","999.9","  64.9"," ","  52.0"," ","99.99"," ","999.9","010000"
